########TEST SCC 1524084585.5870657###########
Grafo: 	./ego-gplus/out.ego-gplus
algoritmo standard
		 num SCC: 		 t
		23571 		 4.812795877456665
0.25	17535 		 0.6737921237945557
0.25	17535 		 0.6918764114379883
0.25	17535 		 0.8772971630096436
0.25	17535 		 0.6326823234558105
0.25	17535 		 0.7249264717102051
0.25	17535 		 7.360572338104248
0.25	17535 		 0.7108914852142334
0.25	17535 		 0.7008657455444336
0.25	17535 		 0.8472521305084229
0.25	17535 		 0.6788468360900879
0.25	17535 		 0.6617169380187988
0.25	17535 		 0.8101556301116943
0.25	17535 		 0.6988577842712402
0.35	17535 		 0.7048749923706055
0.35	17535 		 0.7078824043273926
0.35	17535 		 0.726933479309082
0.35	17535 		 0.6978535652160645
0.35	17535 		 0.7249653339385986
0.35	17535 		 0.724931001663208
0.35	17535 		 9.60851001739502
0.35	17535 		 10.523986101150513
0.35	17535 		 0.6878283023834229
0.35	17535 		 10.88694977760315
0.35	17535 		 0.6858253479003906
0.35	17535 		 0.7830817699432373
0.35	17535 		 10.736549615859985
0.35	17535 		 9.877265214920044
0.35	17535 		 10.16804051399231
0.35	17535 		 0.7871348857879639
0.35	17535 		 10.37004041671753
0.35	17535 		 10.716495752334595
0.35	17535 		 10.256274223327637
0.35	17535 		 0.810194730758667
0.45	17535 		 0.6988165378570557
0.45	17535 		 12.577447175979614
0.45	17535 		 0.7800743579864502
0.45	17535 		 0.7339928150177002
0.45	17535 		 0.731940746307373
0.45	17535 		 12.979480981826782
0.45	17535 		 0.7289376258850098
0.45	17535 		 0.6717860698699951
0.45	17535 		 0.755047082901001
0.45	17535 		 13.154941320419312
0.45	17535 		 0.8251938819885254
0.45	17535 		 13.347494840621948
0.45	17535 		 0.6838185787200928
0.45	17535 		 13.532986640930176
0.45	17535 		 13.0367112159729
0.45	17535 		 0.6797633171081543
0.45	17535 		 0.7790706157684326
0.45	17535 		 13.110864400863647
0.45	17535 		 12.560441255569458
0.45	17535 		 0.9705390930175781
0.55	17535 		 16.51398515701294
0.55	17535 		 16.531962156295776
0.55	17535 		 16.417660236358643
0.55	17535 		 16.32645010948181
0.55	17535 		 0.7570133209228516
0.55	17535 		 0.7549700736999512
0.55	17535 		 16.14998698234558
0.55	17535 		 0.8010892868041992
0.55	17535 		 15.378936290740967
0.55	17535 		 16.62817668914795
0.55	17535 		 16.313379526138306
0.55	17535 		 0.7078838348388672
0.55	17535 		 0.6968526840209961
0.55	17535 		 0.7379624843597412
0.55	17535 		 15.39393401145935
0.55	17535 		 0.7730567455291748
0.55	17535 		 16.115856170654297
0.55	17535 		 15.625548839569092
0.55	17535 		 15.862181663513184
0.55	17535 		 0.7279348373413086
0.65	17535 		 22.062668561935425
0.65	17535 		 18.980472087860107
0.65	17535 		 0.685863733291626
0.65	17535 		 31.48967409133911
0.65	17535 		 22.374292373657227
0.65	17535 		 0.8261971473693848
0.65	17535 		 25.199374437332153
0.65	17535 		 0.7800748348236084
0.65	17535 		 18.456001043319702
0.65	17535 		 19.24153232574463
0.65	17535 		 0.8005831241607666
0.65	17535 		 0.692840576171875
0.65	17535 		 19.54603600502014
0.65	17535 		 19.22373056411743
0.65	17535 		 19.911309480667114
0.65	17535 		 20.34113121032715
0.65	17535 		 19.222206830978394
0.65	17535 		 0.7244272232055664
0.65	17535 		 19.523423671722412
0.65	17535 		 20.426921129226685
0.75	17535 		 0.8086905479431152
0.75	17535 		 22.580683708190918
0.75	17535 		 22.04143190383911
0.75	17535 		 21.90286636352539
0.75	17535 		 0.8211851119995117
0.75	17535 		 0.786090612411499
0.75	17535 		 0.7921395301818848
0.75	17535 		 0.723515510559082
0.75	17535 		 22.450044631958008
0.75	17535 		 0.7279369831085205
0.75	17535 		 0.8141648769378662
0.75	17535 		 22.457547903060913
0.75	17535 		 22.11918616294861
0.75	17535 		 22.32212805747986
0.75	17535 		 0.7640759944915771
0.75	17535 		 21.413320541381836
0.75	17535 		 0.8287458419799805
0.75	17535 		 22.3813693523407
0.75	17535 		 21.614880800247192
0.75	17535 		 22.63633418083191
0.85	17535 		 26.638054370880127
0.85	17535 		 28.23882269859314
0.85	17535 		 0.7630715370178223
0.85	17535 		 27.534874439239502
0.85	17535 		 27.362449169158936
0.85	17535 		 26.23400115966797
0.85	17535 		 25.932255029678345
0.85	17535 		 0.7244651317596436
0.85	17535 		 25.170602083206177
0.85	17535 		 0.7905621528625488
0.85	17535 		 1.1034750938415527
0.85	17535 		 26.13906764984131
0.85	17535 		 25.372952938079834
0.85	17535 		 24.816680669784546
0.85	17535 		 24.286452531814575
0.85	17535 		 24.881460189819336
0.85	17535 		 25.11825966835022
0.85	17535 		 24.94934630393982
0.85	17535 		 24.904202938079834
0.85	17535 		 26.28313446044922
